SKU,Name,Price,description,Attribute 1 name,Attribute 1 value(s),brand,categories,images
P1GD242560,Mizuno Monarcida Neo III Neo 3 Select AS - Trắng/Đỏ P1GD242560,"1,450,000",,Size,38.5 40 39 40.5 41 42 42.5 43 44,Mizuno,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240506_ewzsdW5QiV.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_VMNxjcnYJ9.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_MRxMhuNL4s.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_ZMjrIOC7PF.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_VBYRJbbaAz.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_6o79KV96zp.jpeg,"
P1GD242545,Mizuno Monarcida Neo III Neo 3 Select AS - Vàng/Đỏ P1GD242545,"1,450,000",,Size,38.5 40 39 40.5 41 42 42.5 43 44,Mizuno,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240506_gikuIqltLK.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_VMNxjcnYJ9.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_uDjR5K70kS.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_qQ7p17JnA0.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_Rx8WNtoSI4.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_S90qfpDwfL.jpeg,"
P1GD242509,Mizuno Monarcida Neo III Neo 3 Select AS - Trắng/Đen P1GD242509,"1,450,000",,Size,38.5 40 39 40.5 41 42 42.5 43 44,Mizuno,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240506_FOY9x9J420.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_VMNxjcnYJ9.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_ipp1JSfuH3.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_Cn90mUSzJc.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_a0VvWUMXsG.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_frFyVWQWDD.jpeg,"
FJ7199-300,Nike Zoom Mercurial Superfly 9 Academy MDS TF - Xanh lá FJ7199-300,"2,050,000",,Size,40 39 40.5 41 42 42.5 43 44,Nike,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240410_YoHqeZsfFQ.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240416_rXq7p1HxNr.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240416_5tOlWQDqDo.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240416_O0aZ79ufU9.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240416_TtJFPutMEY.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240416_kvqQO82sgU.jpeg,"
FJ7191-300,Nike Zoom Mercurial Vapor 15 Academy MDS TF - Xanh lá FJ7191-300,"1,820,000",,Size,40 39 40.5 41 42 42.5 43 44,Nike,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240410_FxsQJ6nOrD.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240416_rXq7p1HxNr.jpeg,"
DV4342-700,Nike Tiempo 10 Academy TF - Trắng kem - DV4342-700,"1,550,000",,Size,40 39 40.5 41 42 42.5 43 44,Nike,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240416_y6ElPTS9yB.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_dk0b8rl7Q8.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_7WFHk1ac8i.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_kMAQl6LdRS.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240416_rXq7p1HxNr.jpeg,"
DV4336-700,Nike Tiempo 10 Pro TF - Trắng kem - DV4336-700,"2,490,000",,Size,40 39 40.5 41 42 42.5 43 44,Nike,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240416_i0h44u5ziv.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_VMNxjcnYJ9.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_UhIz54Un88.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_7KtHXOpciX.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_gDJhyl1tVi.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_a1VJA5zpHs.jpeg,"
DJ5635-700,Nike Zoom Mercurial Vapor 15 Academy TF - Trắng kem DJ5635-700,"1,500,000",,Size,40 39 40.5 41 42 42.5 43 44,Nike,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240410_PEcrS37npX.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_yDviYSmWE7.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_XmKHcgk016.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_7uoDg5HZeH.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_zTFAXLLcji.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_VMNxjcnYJ9.jpeg,"
DJ5629-700,Nike Zoom Mercurial Superfly 9 Academy TF - Trắng kem DJ5629-700,"1,990,000",,Size,40 39 40.5 41 42 42.5 43 44,Nike,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240410_lLKBIu1l12.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_VMNxjcnYJ9.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_VvnVM7kMvU.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_DD17GZGkJy.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_qs8xrlGjt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_tHarwhfDNn.jpeg,"
IF0695,Adidas X Crazyfast League LL TF Đỏ/Trắng IF0695,"1,820,000",,Size,40 39 40.5 41 42 42.5 43 44,Adidas,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240410_QjGqRZM0ga.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_VMNxjcnYJ9.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_Qt52i81VkM.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_iAUBRvFDdY.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_ULA3fQi8eU.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_v1ufaeBcup.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240410_XxD6emkQ3D.jpeg,"
IF0699,Adidas X Crazyfast League TF Đỏ/Trắng IF0699,"1,820,000",,Size,40 39 40.5 41 42 42.5 43 44,Adidas,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240410_pCKpUFlLpm.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_VMNxjcnYJ9.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_Wo0tC3zj81.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_fv0jvFBLBL.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_Zh1a8fEPfX.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_ucGtzBo9w5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_lw7FgCInPt.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240410_Ng9luY7isO.jpeg,"
IF0663,Adidas X Crazyfast Elite TF Đỏ/Trắng - IF0663,"2,650,000",,Size,40 39 40.5 41 42 42.5 43 44,Adidas,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240410_elNuSSONXK.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_VMNxjcnYJ9.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_RXg9emKw7A.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_KjJuqpZuAH.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_bgvSuDzrfK.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240524_gLAuupKNh4.jpeg,"
IE7497,Adidas Copa Pure II League TF - Đỏ/Trắng IE7497,"1,820,000",,Size,40 39 40.5 41 42 42.5 43 44,Adidas,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240410_JvZJQrIgaS.jpeg,"
IE2612,Adidas Predator 24 League TF - Vàng/Đen IE2612,"1,820,000",,Size,40 39 40.5 41 42 42.5 43 44,Adidas,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240410_wsTo0H3otf.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240410_JVBymFCG7c.jpeg,"
P1GD243460,Mizuno Morelia Neo IV Pro AS (Neo 4) - Trắng/Đỏ P1GD243460,"2,390,000",,Size,38.5 40 39 40.5 41 42 42.5 43 44,Mizuno,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240410_63xJgzg2iP.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240409_j768kCe0c1.jpeg,"
P1GD243445,Mizuno Morelia Neo IV Pro AS (Neo 4) - Vàng P1GD243445,"2,390,000",,Size,38.5 40 39 40.5 41 42 42.5 43 44,Mizuno,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240410_WMY8vC0rT4.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240409_uMJ0jioDjg.jpeg,"
10752101,Puma Ultra Match TT Trắng/Đỏ 107521-01,"1,129,000","- Thân giày: Vải sợi dệt mềm, nhẹ , tạo độ thật chân cao,ngoài ra được phủ thêm lớp Grip Control phía ngoài tăng độ nhám giúp kiểm soát bóng tốt hơn, ngoài ra độ xoáy lúc chuyền và sút cũng được tăng lên một chút.  - Lưỡi gà vải chun liền thân kéo dài đến phần cổ giày giúp thân giày ôm sát bàn chân nhưng không hề gây bí bách (vì vải chun thoáng khí). Ngoài ra phần cổ giày ôm sát nên cổ chân chắc hơn và hạn chế hạt cao su rơi vào giày.  - Gót giày với lớp đệm nỉ có độ dày vừa phải khá êm ái  - Đế Eva hỗ trợ bứt tốc và bật nhảy.",Size,40 39 40.5 41 42 42.5 43 44,Puma,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240322_oGeI5am2xE.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240309_hKxFiVXHUI.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230726_N5PHi5Kq7U.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230726_MjVg7TB4Fm.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230726_fIwberj0Cn.jpeg,"
AKKA_TOUCH_1_Xanhnavy,Giày đá bóng AKKA Touch 1 - Xanh navy,"590,000","- Thiết kế:  Thiên hướng tối giản nhưng không đơn điệu. Trên bề mặt có các họa tiết trang trí như là hình tam giác, hình tròn. Hình tam giác giúp dôi giày cảm giác góc cạnh hơn, thể hiện sự mạnh mẽ của 1 cầu thủ bóng đá. Ngoài ra có một số họa tiết uốn lượn lại khiến đôi giày đá bóng có chút gì đó mềm mại. Một cầu thủ bóng đá vừa cần sự mạnh mẽ vừa cần sự mềm mại  đúng không anh em :D .- Logo giày được dập nổi 2 bên gót, kích thước vừa phải tạo cảm giác ấn tượng và không kém phần tinh tế.- Trọng lượng: với chỉ 235g (size 41), trọng lượng nhẹ giúp anh em dễ dàng bứt tốc.- Phần da: Chất liệu giả da Microfiber. Đây là loại giả da cao cấp , thường được sử dụng ở các dòng giày cao cấp của Việt Nam.  Ưu điểm loại da này là rất mềm và độ bền cao. - Bề mặt da được dập tạo thành các ô lồi lõm để tăng ma sát và độ xoáy.- Lưỡi gà là vải dệt may liền thân giày và liền 1 khối với cổ giày giúp ôm toàn bàn chân.  Điều này giúp ôm cổ chân và hạn chế cao su vào giày.- Đế có độ dẻo cao giúp di chuyển linh hoạt, đồng thời không bị cao nên tạo độ thật chân khi chạy trên sân cỏ nhân tạo.- Đinh giày cao su được thiết kế kết hợp đình tròn, đinh tam giác giúp anh em có thể di chuyển theo nhiều hướng dễ dàng.",Size,40 39 41 42 43 44,Akka,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240314_EqdVCsZzzy.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20231002_vuWMlfqvuQ.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230906_f1kxUivI4V.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230906_djre7iZiNF.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230906_5qbgzUYqmh.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230906_6Jk0Jdb7he.jpeg,"
GW4641,Adidas Predator Accuracy.3 L TF - Cam/Đen - GW4641,"999,000","+ Form giày: Dành cho anh em chân thon hoặc hơi bè 1 chút.  Anh em nào chân bè nhiều thì không hợp lắm.+ Da: khá mềm. Ngoài ra bề mặt mình sờ thì có độ lì nên sẽ hỗ trợ cho anh em kiểm soát bóng tốt hơn.+ Gót: bộ nỉ sau gót dày nên rất êm, anh em nào hay bị đau gót thì khỏi phải lo nhé.+ Đế: Nhìn bộ đế này thì mình kết luận anh em có thể đá 3,4 năm mà vẫn chạy tốt nhé, rất chắc chắn anh em ạ. Phần đệm đế khá êm, tuy nhiên lúc bẻ chân thì cảm giác vẫn hơi cứng phần giữa đế, cần đá vài trận để mềm ra .",Size,40 39 40.5 41 42 42.5 43 44,Adidas,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240322_8lAjvhCnIH.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_gQLCt74fZu.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230521_hhwHxV3P1j.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230521_EyIa0nQAcM.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230521_ypjX6C3Quq.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230521_x0XnWa4Wgh.jpeg,"
GY9054,Adidas Copa  Pure.3 TF - Đen/Trắng - GY9054,"1,290,000",,Size,40 39 40.5 41 42 42.5 43 44,Adidas,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240309_KMDuuRWDFP.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_phIV6kpWcP.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_Se2O8JMYCD.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_0tsufQxC3W.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_DQev0Ot6Tf.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230331_gCVcO6aVnh.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230331_aEVY0Onu29.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230331_cebQMXMrlh.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230331_Ug9eJhW0AM.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230331_rrRCNGkkvD.jpeg,"
P1GD238425,Mizuno Morelia Neo III Pro AS (Neo 3) Xanh Ngọc P1GD238425,"1,650,000","+ Form giày: dành cho chân hơi bè hoặc bè, nếu chân thon thì phải đi tất dày+ Da: siêu mềm (em nó là da thật Kangaroo nên không mềm mới là lạ ).+ Trọng lượng: Siêu nhẹ (có thể xem là nhẹ nhất trong tất cả các dòng giày cỏ nhân tạo chính hãng)+ Đế: êm vừa phải, không êm bằng những dòng nổi tiếng về đế như Nike Tiempo.",Size,38.5 40 39 40.5 41 42 42.5 43 44,Mizuno,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240309_yBhvxRnBG5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230711_arHUnCqtUb.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230711_Ww3pXeeJYx.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230711_b9AuYV0jbJ.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230711_49dtXJ08rX.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230711_SOGnTJ44ZE.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230711_jLEvpvoHxT.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_CWmFpdPf3Y.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_N7kvsnunWu.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_GTECFUEtVu.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_UjiZ4bI8gB.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230310_erzf8BWiB2tMNI0d.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230310_vtfo8W8RcesnlArU.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230310_FlQawWQ7ZmeJacxG.jpeg,"
10722001,Puma Ultra Match TT Cam/Trắng 107220 01,"890,000","- Thân giày: Vải sợi dệt mềm, nhẹ , tạo độ thật chân cao,ngoài ra được phủ thêm lớp Grip Control phía ngoài tăng độ nhám giúp kiểm soát bóng tốt hơn, ngoài ra độ xoáy lúc chuyền và sút cũng được tăng lên một chút.- Lưỡi gà vải chun liền thân kéo dài đến phần cổ giày giúp thân giày ôm sát bàn chân nhưng không hề gây bí bách (vì vải chun thoáng khí). Ngoài ra phần cổ giày ôm sát nên cổ chân chắc hơn và hạn chế hạt cao su rơi vào giày.- Gót giày với lớp đệm nỉ có độ dày vừa phải khá êm ái- Đế Eva hỗ trợ bứt tốc và bật nhảy.",Size,40 39 40.5 41 42 42.5 43 44,Puma,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240322_6C3rkqUsb5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240309_AKKv6gjivn.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_QJ6JBldNrI.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_rvMqcdMCiF.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_IxhprYbDl7.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230519_NAKFAD0XjL.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230227_Xzttn6FE6eda0Mo0.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230227_W6kUim1PpdnF9RVo.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230227_8IbDAwL5DRVdheIN.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230227_Sv0fY9PJhTP3PBpy.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230227_eJYuaGdffRAyt9Mf.jpeg,"
Giaydabong_AKKACONTROL3_DO,Giày đá bóng AKKA Control3 - Đỏ,"450,000","+ Chất liệu thân giày:  Giả da Microfiber (một trong những loại giả da cao cấp phổ biến) nên khá mềm.+ Da được thiết kế dập nổi nên hỗ trợ đỡ bóng và kiểm soát bóng+ Lưỡi gà liền và được làm bằng vải co giãn nên  giúp ôm sát chân, tăng độ thật chân mà vẫn đảm bảo độ thoáng khí, không hề gây khó ",Size,40 39 41 42 43,Akka,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240314_iZENp0PYjR.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240219_D74uOtnnlD.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_H9iq7cJZMQ.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_4ALNGffCiu.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_oVn6qTkUav.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_K3js6qeBOV.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20220623_f2cr71UUKQnkTU1YT4gse7XO.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20220623_vkUTBdENpMawVFneENKawAlC.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221126_UG3F4JMalHuWXUHYFJnJa3yv.jpg,"
Giaydabong_AKKACONTROL3_Xanhngoc,Giày đá bóng AKKA Control3 - Xanh ngọc,"450,000","+ Chất liệu thân giày:  Giả da Microfiber (một trong những loại giả da cao cấp phổ biến) nên khá mềm.+ Da được thiết kế dập nổi nên hỗ trợ đỡ bóng và kiểm soát bóng+ Lưỡi gà liền và được làm bằng vải co giãn nên  giúp ôm sát chân, tăng độ thật chân mà vẫn đảm bảo độ thoáng khí, không hề gây khó  ",Size,40 39 41 42 43 44,Akka,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240314_8qTdn8WYE2.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240219_Z4PHXppPys.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_Jee63pUsPV.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_Wa7KLMVQk7.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_qwdildytOg.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_rK9W4mvNwx.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20220623_eMK3hjUiXe2GdsGPOORvkx3a.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20220623_ZLmR7q7kVmobMSn6jsqMQFGK.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20220623_h3KWnO6IGxf7XjEL1JqggzfI.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20220623_ydu8ZQgmCMW91q8MpV6hfDxi.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20220623_6MR1Awl3qINyLHNYBXonlGG0.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221126_fyu6CjYLRCjrdp8E3kPL6sw7.jpg,"
nhật,Jogarbola 190424B - Xanh tím,"650,000",,Size,40 39 41 42 43 44 38,Jogarbola,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240314_jEdmwTkdVK.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20221213_JhdEHyLRBELyQvR3F4DEOmWL.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_XBE1TTDj7O.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_trW0S96Sa9.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230516_63QpwTvdLI.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20221012_e2SbUKq6FPG7qJRRNxzR1Qu3.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221012_6lKT8ixXsRi1FxEyGpgNAtUA.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221012_8xpA42NH5k8LJRtrxsgQr99c.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221012_IuRjjTq2uSiqcdkK3tfzjZKb.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20221224_NFHLuXnarsRxHylK7nwbtMk7.jpg,https://pos.nvncdn.com/b0b717-26181/ps/20230103_o2P4cYrxPXZ9g23bPd00rFGR.jpg,"
MT-100795,Mitre MT-100795 - Xanh/Cam,"620,000",,Size,40 39 41 42 43 44,Mitre,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240314_b8qFZgYtBg.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240311_D9hNF1sbhx.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240311_aq0ZFCFI4X.jpeg,"
P1GD246450,MIZUNO ALPHA PRO AS TF PRISM GOLD - WHITE/GOLD/BLACK P1GD246450,"2,550,000",Trọng lượng siêu nhẹ (nhẹ hơn bata)Giả da cao cấp Form hợp chân hơi bè hoặc bèHỗ trợ bứt tốc và rê dắt,Size,38.5 40 39 40.5 41 42 42.5 43 44,Mizuno,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240309_LKmJ7ix6z7.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20231212_ADk9fPofe9.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20231212_CwAffJ48x0.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20231212_qFFWMYUvUo.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20231212_Ulik7YdzzD.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20231212_TEQGIGRzuE.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20231212_FaZoPA6Cjr.jpeg,"
10752103,Puma Ultra Match TT Xanh1/Vàng 107521 03,"1,129,000",,Size,40 39 40.5 41 42 42.5 43 44,Puma,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240322_wQF8POGpLr.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20240309_IbSGV91GjB.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20231002_70e90Nuehe.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20231002_Odv8XvLoFB.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20231002_rrqvAZn5EP.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20231002_3c6XAFgH5D.jpeg,"
P1GD233464,Mizuno Morelia Neo IV Pro AS (Neo 4) Đỏ/Vàng P1GD233464,"2,390,000","+ Form chân: Hơi bè hoặc bè+ Trọng lượng: 223 gram (size 41). Thuộc top những mẫu giày nhẹ nhất+ Chất liệu da: Da thật Kangaroo. Mềm hơn nhưng dày hơn 1 chút so với bản  Neo 3 (bản trước), độ thật chân tương đương+ Đệm đế: Đệm giảm chấn cao cấp Hỗ trợ bật nhảy, bứt tốc+ Gót giày: Dày, êm ái, ôm chân. Bổ sung thêm khung định hình gót giúp gót không bị mất form sau thời gian dài.+ Đinh giày: Đinh Chữ L. Dòng đinh đặc trưng của Mizuno, nổi tiếng với sự bám sân.",Size,38.5 40 39 40.5 41 42 42.5 43 44,Mizuno,28,"https://pos.nvncdn.com/b0b717-26181/ps/20240309_hNBgcLpmMt.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230523_28t4xxqvt5.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230923_i8TCvMT5Wv.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230923_Jc7nNPvYwN.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230923_Z1r0Hh5OZO.jpeg,https://pos.nvncdn.com/b0b717-26181/ps/20230923_Fge9iKwJSK.jpeg,"
